species,a10,a11,a12,a5,a6,a7,a8,a9,b10,b11,b12,b1,b2,b3,b4,b5,b6,b7,b8,b9,c10,c11,c12,c1,c2,c3,c4,c5,c6,c7,c9,d10,d11,d12,d1
marinagarivorans_algicola,0,0,0,0,0,0,0,3,0,1,0,1,0,9,0,0,0,0,0,1,2,0,0,0,5,0,0,0,0,0,4,0,0,0,0
marine_actinobacterium_phsc20c1,0,0,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0,14,1,1,0,0,4,0,0,0,0,0,0,0,14,1,0,0,0
marinibacterium_profundimaris,1,2,2,12,0,1,0,0,0,0,0,0,15,0,1,0,1,2,3,1,0,0,0,3,0,1,3,2,4,3,0,3,1,5,3
mariniblastus_fucicola,6,6,5,2,0,0,5,0,9,0,0,0,0,0,13,0,0,0,7,2,0,1,0,45,0,2,3,0,2,0,0,4,1,3,0
marinifilum_fragile,4,2,71,7,0,35,28,19,23,2,0,64,0,18,250,1,10,133,92,7,0,119,1,156,0,5,5,302,414,45,4,9,459,241,233
marinilabilia_salmonicolor,1,7,2,14,1,0,184,0,0,153,0,25,1,22,433,0,1,39,29,5,0,51,0,63,2,1,2,225,1,24,2,2,656,272,183
marininema_halotolerans,10,0,0,3,0,8,0,0,0,0,0,0,4,0,0,0,0,6,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0
marininema_mesophilum,5,4,7,1,0,0,9,0,1,0,0,2,1,5,2,0,3,10,1,0,0,0,0,4,0,0,7,5,2,3,0,7,1,3,1
mariniphaga_anaerophila,33,10,256,8,0,16,53,0,52,5,0,39,0,25,6,0,5,260,129,28,7,11,0,28,0,2,0,14,69,6,0,43,14,16,5
mariniradius_saccharolyticus,6,3,64,2,1,0,29,0,3,0,0,6,6,3,23,0,4,41,30,9,9,5,0,25,0,0,4,9,17,1,0,19,3,7,0
marinithermus_hydrothermalis,3,0,6,3,0,0,6,0,0,1,0,4,0,9,0,0,2,0,16,1,0,2,0,9,0,1,19,3,31,6,0,23,1,9,2
marinitoga_piezophila,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marinobacter_adhaerens,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0
marinobacter_antarcticus,1,0,0,7,1,1,1,0,0,0,0,99,0,1,350,0,5,0,0,0,0,0,3,34,2,0,0,254,577,6,3,2,533,172,271
marinobacter_daqiaonensis,1,0,4,1,3,1,7,0,0,0,0,5,4,3,0,4,0,0,3,2,0,0,0,5,9,1,6,0,5,7,2,17,1,0,0
marinobacter_hydrocarbonoclasticus,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0
marinobacterium_litorale,1,16,31,4,3,1,15,2,30,2,0,8,0,8,1,2,2,11,13,10,2,7,0,10,4,0,3,4,0,18,2,0,4,3,2
marinobacterium_profundum,62,54,50,93,14,20,23,18,27,15,10,20,43,29,72,30,67,93,77,35,14,20,32,219,206,155,32,68,131,71,101,45,67,43,25
marinobacterium_rhizophilum,0,0,2,4,1,2,1,0,3,0,0,2,0,1,40,1,2,11,0,13,0,0,0,114,1,0,14,3,1,5,2,0,156,12,1
marinobacter_mobilis,4,7,13,3,5,0,8,0,4,2,0,3,22,2,4,1,0,12,3,2,2,2,1,9,5,0,6,5,8,29,1,1,1,2,0
marinobacter_nanhaiticus,8,18,19,2,2,3,3,0,63,0,0,1,6,1,2,1,3,4,7,1,0,0,0,0,7,0,3,0,0,3,1,5,0,1,0
marinobacter_nitratireducens,0,1,1,2,5,2,2,6,0,1,0,6,5,1,50,3,0,0,2,1,2,2,0,7,19,0,2,35,114,1,4,2,64,30,19
marinobacter_persicus,0,2,17,13,2,1,8,0,0,0,0,15,2,1,13,0,1,9,1,3,0,2,0,9,0,1,10,2,10,6,0,13,0,0,1
marinobacter_psychrophilus,0,1,11,2,0,0,1,0,0,2,0,0,3,0,0,0,0,8,3,6,0,0,0,3,0,3,0,0,0,2,3,0,0,0,0
marinobacter_salarius,1,0,0,0,0,2,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,6,0,0,0,0,0,2
marinobacter_salinus,1,1,5,0,3,0,2,0,1,0,0,10,10,2,1,1,0,3,1,1,0,1,0,12,6,0,2,1,7,3,0,0,0,0,1
marinobacter_santoriniensis,1,3,0,3,2,1,2,2,2,2,0,1,2,12,2,1,2,1,2,1,1,0,0,8,1,1,6,2,7,4,3,0,2,1,1
marinobacter_segnicrescens,1,12,4,0,0,7,4,1,1,0,0,0,2,1,4,0,0,1,5,4,0,0,0,33,0,0,4,8,6,0,2,2,1,5,1
marinobacter_subterrani,4,0,3,7,0,0,4,0,6,0,0,2,3,0,1,1,0,0,1,0,0,0,0,57,4,0,4,2,2,0,1,18,0,1,0
marinobacter_zhejiangensis,6,0,1,4,5,6,1,1,0,1,0,7,1,1,0,2,118,0,0,2,1,1,0,14,9,65,15,6,3,34,3,2,1,1,2
marinomonas_atlantica,0,0,0,0,1,1,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,113,1,46,0
marinomonas_fungiae,0,2,0,0,0,0,2,5,1,0,0,0,2,4,0,0,1,1,1,0,2,3,0,3,7,4,0,0,1,0,4,8,0,0,0
marinomonas_mediterranea,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,2,4,0,0,0,1,0,1,0,0,0,0
marinomonas_posidonica,0,0,0,5,0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,1,0,0,2,0,1,1,5,0,0,2,5,0,0,1,0
marinomonas_profundimaris,1,0,0,1,15,0,0,9,1,1,1,0,20,2,0,10,1,4,2,2,9,4,10,0,63,5,3,1,0,1,18,9,0,0,0
marinomonas_spartinae,0,1,1,7,2,3,0,0,1,0,0,1,0,0,3,2,2,0,0,0,1,3,0,9,1,4,1,0,1,0,5,0,1,2,0
marinospirillum_celere,9,2,7,1,0,0,6,0,6,0,0,13,0,4,1,0,0,27,9,32,0,4,1,6,3,0,8,0,2,4,3,1,0,0,0
marinovum_algicola,1,1,19,3,0,0,3,0,0,4,0,0,1,5,1,3,1,11,1,2,1,0,0,2,0,9,14,5,18,18,0,82,0,10,0
mariprofundus_ferrooxydans,1,12,2,2,2,0,10,0,6,2,0,1,0,4,4,0,4,1,1,3,0,0,0,12,3,1,24,7,7,2,0,17,0,2,0
mariprofundus_micogutta,2,1,31,3,2,0,5,0,3,14,0,1,1,10,5,0,3,20,1,8,0,1,0,2,4,0,11,7,2,2,0,2,0,0,1
maritalea_myrionectae,1,0,3,1,1,2,1,0,1,4,0,0,0,1,0,0,5,10,2,8,0,0,3,5,0,0,4,6,1,3,1,0,1,0,0
maritimibacter_alkaliphilus,0,2,1,3,0,0,1,0,0,0,1,2,3,2,4,0,2,1,3,0,0,0,0,82,0,0,2,3,0,0,0,127,1,0,0
marivirga_tractuosa,1,1,0,0,0,0,7,0,0,0,0,0,0,3,1,0,0,0,2,4,0,2,0,14,0,0,0,12,0,3,0,1,0,2,0
marivita_cryptomonadis,1,1,1,3,1,0,1,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,2,0,1,3,2,1,1,1,2,1,0
marivita_geojedonensis,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,0,7,2,0,0,0,0,0,1,0,0,3,2,11,0,0,4,1,1,0
marivita_hallyeonensis,6,0,0,1,2,0,4,0,6,1,0,1,3,0,1,1,0,3,5,0,0,0,0,1,3,2,0,0,0,0,0,4,0,0,0
marmoricola_aequoreus,1,4,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,2,5,3,0,5
marmoricola_scoriae,2,1,1,2,0,3,0,0,0,0,11,0,0,2,0,0,0,0,1,1,1,0,0,3,0,6,1,0,0,11,0,6,0,0,0
martelella_endophytica,10,16,3,3,0,5,3,0,51,2,0,0,0,1,0,3,2,0,6,1,0,1,0,1,0,1,7,2,1,3,0,3,0,0,0
martelella_mediterranea,5,0,8,11,0,0,0,0,0,0,0,1,2,1,5,0,0,5,0,1,0,0,0,4,0,0,7,1,7,0,0,2,0,0,0
marvinbryantia_formatexigens,2694,1777,1268,1781,2,2541,1012,0,676,1129,77,1120,231,2210,365,0,341,2035,912,1139,1138,707,82,1767,1,3622,4264,885,1177,2399,451,1297,282,1512,1165
massilia_namucuonensis,2,3,4,1,0,1,5,0,3,0,1,2,0,5,1,0,0,0,0,3,0,2,0,2,0,0,3,3,3,16,0,23,0,7,3
massilia_niastensis,1,2,1,4,0,0,0,0,0,2,6,2,1,9,0,0,2,15,1,18,0,0,0,10,2,2,10,3,35,13,2,2,1,5,0
massilia_putida,38,2,2,1,0,0,1,0,0,0,1,2,1,3,3,0,0,0,19,1,0,0,0,5,4,2,1,1,46,0,4,2,0,1,2
massilia_yuzhufengensis,10,0,15,3,0,0,35,0,7,0,0,1,3,8,11,0,60,0,65,0,1,0,0,8,2,8,10,6,40,2,0,36,5,17,1
massilibacterium_senegalense,2,2,2,18,1,80,1,0,0,3,0,1,0,15,3,0,5,41,5,3,17,2,3,3,2,9,5,5,0,1,2,256,15,9,0
massilimaliae_massiliensis,596,514,1243,348,0,154,457,0,392,109,2,115,177,243,178,2,74,338,383,182,15,21,11,649,1,77,526,129,172,311,2,651,26,76,40
massilioclostridium_coli,256,662,1937,4330,2,435,513,0,744,349,127,344,118,817,465,1,673,1259,532,368,20,206,36,1844,1,195,3065,590,602,916,52,2352,182,762,231
massiliomicrobiota_timonensis,33,56,40,124,1,160,34,54,54,32,14,29,49,130,43,2,18,81,23,106,466,16,18,131,7,22,44,10,45,92,5,39,35,196,42
mastigocoleus_testarum,0,0,0,6,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,8,0,0,0,7,1,0,0,57,0,1,0
mediterranea_massiliensis,2246,8774,4860,473,46,17,1635,0,2366,4994,0,8778,2,9985,6308,0,2483,9139,12981,4794,1,2514,5,10390,324,5363,4879,1004,2574,1265,74,7897,35708,8105,8471
megamonas_funiformis,64,131,2,13661,2,161,0,1,1,0,4,182,10,0,4,0,1,0,4,0,3,1,1,7,0,0,0,138,0,0,0,2,2,0,8991
megamonas_hypermegale,6,11,112,772,1,127,20,242,6,5,0,17,0,26,2,0,4,203,165,39,80,6,8,18,3,57,66,40,8,47,79,156,11,67,344
megasphaera_elsdenii,12,21,65,33,1,3779,27,1,6,61,1,9,4,21,71,0,4,21516,130,42,3,6,2,98,0,6,32,55,59,95,63,123,88,43,9
megasphaera_genomosp._type_1,0,1,0,0,0,1,0,0,1,3,0,1,0,3,9,0,0,0,0,1,0,2,0,2,0,4,0,0,0,1,4,2,0,0,0
megasphaera_massiliensis,2,8,5,22,1,1411,4,1,2,3,0,10,0,5,12,0,1,377,3,4,1,3,19,3,0,0,11,3,4,18,297,50,21701,4786,3
megasphaera_paucivorans,25,89,20,18,2,142,6,248,12,10,0,11,0,13,11,0,0,102,45,38,11,21,7,19,2,24,9,41,4,20,42,2,12,6,9
meiothermus_ruber,19,23,21,8,0,1,5,0,36,0,2,2,0,3,15,6,0,10,4,1,0,1,0,23,0,1,15,2,9,2,0,6,0,1,0
meiothermus_rufus,17,22,21,1,0,0,6,0,48,1,3,1,3,7,1,0,0,4,7,3,0,0,0,3,0,0,7,1,15,0,0,5,0,4,0
meiothermus_silvanus,1,1,2,4,0,0,0,0,1,1,0,0,0,1,2,0,0,0,4,0,0,0,1,2,0,0,4,0,2,2,0,10,0,1,1
melaminivora_alkalimesophila,0,14,3,4,0,2,2,0,1,6,0,0,2,0,1,1,3,2,1,4,1,1,0,1,1,18,1,2,0,3,8,6,0,2,0
melghirimyces_thermohalophilus,0,0,0,7,0,7,1,1,3,0,0,0,0,1,1,0,2,0,0,0,0,0,1,3,0,6,13,0,4,2,0,7,0,2,0
melioribacter_roseus,10,4,3,15,0,0,3,0,10,0,0,3,1,6,4,0,1,4,58,24,0,0,1,6,0,0,22,4,11,0,0,3,0,1,0
melissococcus_plutonius,2,20,4,3,0,3,0,1,5,3,0,1,1,9,3,0,0,0,1,1,0,9,1,4,0,9,0,1,0,6,9,1,1,23,1
merdibacter_massiliensis,342,434,305,879,0,213,152,1,343,93,3,124,194,162,234,0,79,446,442,114,80,15,53,384,1,118,424,184,257,148,6,297,135,945,43
merdimonas_faecis,782,764,879,741,12,951,484,0,506,532,23,720,8099,818,505,4,252,1178,820,476,72,381,58,906,5,301,720,606,1054,1088,202,549,263,878,377
mesoaciditoga_lauensis,0,0,1,8,0,3,1,2,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,3,2,1,14,3,1,0,1,70,1,0,4
mesoflavibacter_zeaxanthinifaciens,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0
mesonia_mobilis,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,9,0,0,0,0,0,11,0,0,1,3,0,0,0,0,0,0,1
mesonia_phycicola,1,0,0,9,0,7,0,0,0,0,0,0,0,1,1,0,0,1,0,1,3,1,3,0,0,2,1,4,0,0,0,0,0,0,0
mesoplasma_chauliocola,2,83,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,2,0,1,4,0,0,2
mesoplasma_florum,1,1,0,9,0,0,0,0,0,0,0,1,0,9,2,0,0,2,2,0,0,0,0,6,9,0,4,0,0,0,0,0,5,28,2
mesorhizobium_alhagi,0,0,1,6,0,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2,0,1,0,4,0,0,7,0,2,11,0,10,1,0,2
mesorhizobium_australicum,0,0,0,0,0,0,13,0,0,0,0,19,0,0,4,0,0,126,34,0,0,91,0,257,1,0,0,0,2,6,1,1,3,2,0
mesorhizobium_ciceri,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
mesotoga_prima,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
metallibacterium_scheffleri,4,8,0,10,0,3,7,0,0,1,0,1,2,4,3,1,0,14,10,4,2,1,0,4,0,0,10,5,5,3,1,20,3,0,0
methylacidiphilum_fumariolicum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
methylacidiphilum_infernorum,0,0,2,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,1,5,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0
methylacidiphilum_kamchatkense,0,0,0,3,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
methylibium_petroleiphilum,1,0,0,4,0,0,0,0,1,0,0,1,0,0,2,0,0,0,2,1,0,0,0,3,0,0,15,4,1,5,0,2,0,0,0
methylobacillus_rhizosphaerae,0,2,6,4,1,1,1,2,0,2,0,11,0,2,2,2,1,17,1,1,2,0,3,16,0,3,3,0,0,4,1,1,0,2,1
methylobacterium_aquaticum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
methylobacterium_gossipiicola,0,0,1,1,0,1,0,0,0,1,2,4,0,0,1,0,0,0,0,2,4,0,0,1,0,2,0,1,1,0,1,8,4,0,2
methylobacterium_nodulans,1,1,1,1,0,3,0,0,5,0,0,0,1,3,0,0,45,5,0,1,0,1,0,3,0,1,0,1,3,4,0,14,2,8,16
methylobacterium_phyllostachyos,0,0,5,0,0,0,3,0,0,0,1,0,0,0,3,1,0,0,0,3,0,0,0,8,0,3,12,0,3,1,0,2,2,2,2
methylobacterium_populi,0,3,4,6,0,0,4,0,1,0,156,0,44,5,3,0,0,2,13,5,0,1,1,5,0,4,5,9,46,2,0,2,0,1,1
methylobacterium_radiotolerans,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,9,0,3,0,0,0,0,0,0
methylobrevis_pamukkalensis,2,0,2,5,0,0,4,0,5,7,0,2,1,0,1,0,14,2,1,1,0,0,0,3,0,28,12,0,4,0,0,4,0,0,2
methylocapsa_aurea,0,3,0,0,0,0,10,0,1,0,0,1,5,0,0,0,36,9,0,0,0,0,0,1,0,1,5,1,0,0,0,0,1,2,0
methylocapsa_palsarum,8,8,10,12,0,1,15,0,17,1,0,1,55,8,3,0,65,0,50,12,0,0,0,24,0,0,9,8,27,1,0,21,1,2,0
methyloceanibacter_caenitepidi,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,14,0,1,0,0,0,3,0,1,0,1,0
methyloceanibacter_marginalis,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0,4,0,0,6,0,5,1,0,1,0,0,55,0,0,2
methyloceanibacter_methanicus,1,0,11,2,1,0,0,0,1,0,0,3,1,2,1,0,0,5,4,2,0,0,0,1,3,0,4,6,9,4,1,7,0,0,0
methyloceanibacter_stevinii,3,5,14,9,4,4,22,0,3,1,0,2,48,4,1,0,5,0,25,16,3,0,0,14,8,0,29,8,7,2,1,133,2,8,1
methyloceanibacter_superfactus,0,1,0,0,0,1,19,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,0,3,1,1,6
methylocella_silvestris,2,1,1,3,0,2,4,0,0,9,0,2,0,2,0,0,2,1,2,1,0,1,1,40,0,23,2,7,5,4,0,0,0,14,1
methylococcus_capsulatus,1,0,1,2,0,9,0,0,2,0,5,0,0,1,2,0,0,2,0,3,0,0,0,7,3,2,4,2,1,0,3,9,3,0,2
methylocystis_bryophila,1,3,0,1,3,0,2,4,5,0,0,2,2,0,1,3,0,0,0,0,0,1,5,0,1,0,1,4,8,2,3,1,1,1,9
methylocystis_parvus,44,3,0,1,0,0,1,0,2,0,0,0,2,1,1,0,8,0,1,3,0,0,0,2,0,0,4,2,0,0,1,2,0,0,0
methyloferula_stellata,6,3,0,6,0,16,22,0,3,2,0,2,4,4,1,0,22,14,31,6,0,0,0,11,0,0,12,2,28,5,0,17,1,8,1
methylogaea_oryzae,6,3,2,3,0,1,5,6,0,3,0,2,15,0,2,2,0,5,2,3,2,6,5,3,4,0,10,5,13,3,0,15,1,1,1
methyloglobulus_morosus,0,4,0,2,0,7,27,0,0,3,0,1,0,2,1,0,2,1,0,0,13,1,0,1,1,1,26,0,24,1,0,33,0,0,4
methyloligella_halotolerans,1,0,0,2,0,0,11,0,2,0,0,2,0,2,1,0,9,1,1,1,0,0,0,0,0,0,1,3,3,2,0,4,0,1,4
methylomarinum_vadi,1,10,12,4,0,0,12,0,103,1,0,17,0,1,5,0,0,0,3,2,0,0,0,26,0,0,38,7,13,4,0,31,5,9,1
methylomicrobium_alcaliphilum,3,6,14,12,2,0,1,1,2,0,0,7,0,2,3,1,71,0,11,8,2,4,0,17,5,1,11,0,2,1,2,42,1,2,3
methylomonas_denitrificans,5,15,12,5,2,0,52,0,88,0,0,6,0,6,3,0,18,14,43,39,0,1,0,56,0,0,2,16,62,8,5,60,5,3,2
methylomonas_koyamae,0,3,2,3,3,1,1,0,2,0,0,4,0,0,0,0,0,2,1,3,0,0,0,4,1,0,2,4,0,1,5,1,0,0,0
methylomonas_lenta,3,0,10,0,2,3,8,0,1,11,0,0,4,4,5,0,0,4,1,15,1,0,3,11,3,4,1,0,2,2,0,0,0,0,0
methylomonas_methanica,1,11,6,2,0,0,1,0,1,0,0,0,15,0,1,0,1,4,2,5,1,6,1,7,1,0,3,2,1,0,0,4,0,1,1
methylophaga_frappieri,0,2,0,0,1,1,1,1,0,0,0,0,4,0,0,0,79,2,0,0,1,0,1,1,6,0,3,0,2,2,14,1,0,0,0
methylophaga_lonarensis,0,0,0,0,2,2,0,1,0,0,0,1,6,0,0,1,55,10,1,0,0,1,1,1,4,4,3,0,2,0,2,12,1,1,1
methylophaga_nitratireducenticrescens,0,0,1,8,1,0,0,11,1,0,0,0,1,0,1,0,1,7,4,0,0,0,0,1,2,0,1,7,0,1,0,0,0,0,1
methylophaga_thiooxydans,0,0,2,3,0,0,12,0,0,1,0,16,0,0,4,1,0,76,39,0,0,81,0,13,2,0,3,0,0,8,10,1,9,5,0
methylophilus_methylotrophus,1,1,0,12,0,0,0,0,0,0,0,3,2,0,2,0,0,19,1,11,0,0,0,6,1,0,5,1,1,8,3,3,0,0,1
methylophilus_rhizosphaerae,0,3,0,2,0,0,0,2,0,1,0,1,0,5,0,0,0,1,9,3,0,0,0,2,0,0,1,12,0,0,2,1,0,0,0
methyloprofundus_sedimenti,2,0,11,1,15,2,4,1,1,19,0,8,12,2,5,11,0,5,12,0,0,7,0,1,9,2,0,6,1,1,4,1,0,0,0
methylosinus_trichosporium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
methylotenera_mobilis,9,5,58,0,0,0,1,0,10,0,0,3,0,10,2,0,2,81,83,22,1,0,0,6,0,1,10,2,12,1,1,0,0,1,0
methylotenera_versatilis,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0
methyloversatilis_discipulorum,0,3,0,2,1,2,0,0,1,0,28,3,0,2,0,1,32,20,1,1,0,0,0,6,0,0,2,2,0,17,0,19,5,0,2
methyloversatilis_thermotolerans,7,2,8,7,2,0,5,1,3,0,0,0,2,1,2,2,0,14,16,11,1,0,1,88,1,0,3,4,12,6,2,17,0,1,0
methyloversatilis_universalis,0,3,1,0,1,0,3,0,2,0,4,2,3,2,1,0,0,2,1,4,26,1,0,3,1,1,4,0,2,1,3,13,0,2,0
methylovulum_miyakonense,1,0,0,6,2,0,0,1,3,0,0,1,2,0,2,1,2,0,2,0,0,0,1,12,1,0,1,1,0,2,3,41,0,1,0
methylovulum_psychrotolerans,1,54,89,15,2,2,13,0,48,13,0,6,0,0,0,0,12,6,16,1,0,2,0,2,1,0,123,3,5,10,1,55,0,0,0
micavibrio_aeruginosavorus,2,6,17,14,3,4,5,0,8,3,2,7,1,11,3,2,54,7,16,6,3,9,0,11,4,5,4,10,8,1,2,26,1,5,0
microbacteriaceae_bacterium,1,2,2,2,0,17,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,3,0,1,9,1,2,0,0,6,0,0,0
microbacterium_aurum,1,2,12,9,1,0,19,0,5,33,230,2,2,6,0,0,2,5,1,6,0,3,5,3,1,13,16,1,6,13,36,28,1,1,0
microbacterium_azadirachtae,1,1,0,1,0,0,0,0,2,1,1,0,3,1,0,0,0,4,3,1,0,0,0,0,0,1,0,2,8,8,0,3,0,0,0
microbacterium_chocolatum,0,2,0,4,0,2,0,0,1,1,1,0,0,2,1,0,1,0,1,0,0,1,0,1,0,0,11,2,0,0,2,8,0,1,0
microbacterium_foliorum,0,0,5,4,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0
microbacterium_ginsengisoli,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
microbacterium_humi,60,2,3,3,0,0,7,0,0,0,1,0,0,2,0,0,2,0,8,0,0,0,0,7,0,1,1,7,1,1,0,7,0,0,0
microbacterium_indicum,1,4,2,8,0,2,2,0,0,0,1,1,3,2,3,0,0,4,1,0,0,0,1,12,1,0,0,2,7,4,0,1,0,3,4
microbacterium_luticocti,1,6,5,11,0,0,3,0,0,1,2,1,1,6,2,0,0,0,10,1,0,0,0,23,0,1,10,4,21,0,0,15,0,0,0
microbacterium_mangrovi,0,1,0,4,0,0,1,0,0,0,5,1,4,0,0,2,1,0,0,0,0,0,0,8,0,1,0,1,0,1,2,3,0,0,0
microbacterium_paludicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
microbacterium_paraoxydans,0,13,0,0,0,1,3,0,1,0,12,1,1,1,0,0,2,0,0,0,2,0,0,0,0,16,7,1,1,0,5,2,0,0,0
microbacterium_profundi,0,2,0,2,0,0,2,0,2,0,2,0,0,0,1,0,1,0,1,0,0,0,0,8,0,1,5,0,2,1,1,47,0,0,0
microbacterium_pygmaeum,2,10,11,0,0,0,2,0,84,0,4,0,0,0,0,0,0,1,8,1,0,0,0,2,0,1,2,0,3,0,1,29,2,1,0
microbacterium_sediminis,0,1,0,0,0,2,0,0,0,0,1,2,6,0,0,3,0,0,2,0,0,0,0,0,0,1,1,1,1,5,0,2,0,0,1
microbacterium_testaceum,0,0,2,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,11,0,0,0
microbacterium_yannicii,0,5,1,4,0,0,1,1,2,0,1,1,0,2,0,0,0,0,9,1,0,1,0,56,0,1,4,6,22,2,0,0,1,0,2
microbulbifer_agarilyticus,6,1,3,4,4,1,4,0,1,0,0,20,2,0,183,0,0,2,4,8,2,0,0,27,5,1,4,118,362,2,6,1,257,128,104
microbulbifer_donghaiensis,0,2,3,6,1,0,4,0,0,0,0,0,0,3,4,7,0,0,13,6,0,1,0,162,0,3,12,3,29,1,3,6,0,0,2
microbulbifer_mangrovi,4,6,8,5,2,2,4,3,0,0,0,8,64,5,8,0,2,22,6,7,1,3,0,22,6,0,15,69,167,39,1,5,0,4,2
microbulbifer_marinus,3,3,2,6,1,42,5,0,2,0,0,1,3,4,1,0,0,0,10,1,0,0,0,7,4,2,17,6,8,4,2,6,5,5,2
microbulbifer_thermotolerans,0,0,9,3,13,1,3,5,0,0,0,1,3,4,0,5,33,1,2,2,3,1,3,3,12,0,6,0,3,3,3,0,0,1,0
microbulbifer_yueqingensis,1,5,3,7,3,1,1,1,0,0,0,9,11,3,4,3,0,0,3,3,1,0,0,34,4,0,29,1,1,9,5,45,0,1,0
micrococcus_luteus,5,5,0,14,0,2,17,1,2,11,614,6,287,2,1,1,4,4,4,3,3,12,6,4,3,264,11,6,12,9,156,422,8,14,2
micrococcus_lylae,0,15,0,2,1,0,3,0,1,2,22,3,7,1,1,0,0,0,0,1,0,0,0,3,1,9,1,0,0,0,3,3,0,1,0
micrococcus_terreus,1,55,0,7,0,4,8,3,10,8,84,4,23,4,2,1,6,5,7,1,1,2,3,7,1,50,12,7,8,2,13,62,12,6,1
microcystis_aeruginosa,1,0,1,4,0,8,0,0,0,0,0,1,0,1,0,0,1,3,0,0,0,0,0,3,0,3,0,1,0,3,0,9,0,1,0
microlunatus_phosphovorus,1,0,0,3,0,1,2,0,0,0,1,0,0,1,4,0,1,1,2,0,0,1,0,3,0,11,9,2,2,3,0,16,1,3,1
microlunatus_soli,0,1,0,2,0,0,3,0,0,0,5,0,1,1,2,0,2,3,2,0,0,0,0,2,0,2,4,1,3,1,1,38,1,0,0
micromonospora_aurantiaca,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
micromonospora_auratinigra,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
micromonospora_avicenniae,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,2,1,0,0,0,1,0,0,4,1,3,0,0,1,0,0,0
