prevotella_buccalis	alistipes_timonensis	
aliterella_atlantica	brevibacterium_senegalense	h2o_e,ade_e,
brevibacterium_senegalense	aliterella_atlantica	
alkalibacterium_gilvum	pseudanabaena_biceps	
pseudanabaena_biceps	alkalibacterium_gilvum	
alkalibacterium_pelagium	rubeoparvulum_massiliense	glu__L_e,
rubeoparvulum_massiliense	alkalibacterium_pelagium	h2o_e,ala__L_e,
alkalilimnicola_ehrlichii	bordetella_genomosp	
bordetella_genomosp	alkalilimnicola_ehrlichii	
alkaliphilus_oremlandii	bacillus_panaciterrae	glu__L_e,asp__L_e,acald_e,
bacillus_panaciterrae	alkaliphilus_oremlandii	h2o_e,fe2_e,
alkaliphilus_peptidifermentans	salinihabitans_flavidus	h2o_e,no2_e,etoh_e,cu2_e,
salinihabitans_flavidus	alkaliphilus_peptidifermentans	4abut_e,asp__L_e,
alkalispirochaeta_odontotermitis	thermoactinospora_rubra	pyr_e,nh4_e,
thermoactinospora_rubra	alkalispirochaeta_odontotermitis	pi_e,
alkalitalea_saponilacus	bacillus_ligniniphilus	nh4_e,
bacillus_ligniniphilus	alkalitalea_saponilacus	gly_e,
alkalitalea_saponilacus	lentibacillus_jeotgali	nh4_e,glu__L_e,pi_e,
lentibacillus_jeotgali	alkalitalea_saponilacus	glyclt_e,
alkalitalea_saponilacus	tepidicaulis_marinus	nh4_e,pi_e,cgly_e,
tepidicaulis_marinus	alkalitalea_saponilacus	
allochromatium_vinosum	amycolatopsis_saalfeldensis	
amycolatopsis_saalfeldensis	allochromatium_vinosum	h2o_e,
allofrancisella_guangzhouensis	smaragdicoccus_niigatensis	nh4_e,h2s_e,
smaragdicoccus_niigatensis	allofrancisella_guangzhouensis	pi_e,
allokutzneria_albata	candidatus_desulfovibrio	
candidatus_desulfovibrio	allokutzneria_albata	
allosalinactinospora_lopnorensis	candidatus_synechococcus	
candidatus_synechococcus	allosalinactinospora_lopnorensis	
alloscardovia_criceti	nocardia_acidivorans	
nocardia_acidivorans	alloscardovia_criceti	h2o_e,
alloscardovia_macacae	terribacillus_halophilus	
