-e lactobacillus_iners	methylovulum_miyakonense	h2o_e,h2s_e,
-e lactobacillus_koreensis	microvirga_massiliensis	nh4_e,
-e microvirga_massiliensis	lactobacillus_koreensis	h2o_e,h_e,
-e lactobacillus_koreensis	nocardiopsis_sinuspersici	gly_e,nh4_e,
-e nocardiopsis_sinuspersici	lactobacillus_koreensis	pi_e,
-e microvirga_massiliensis	lactobacillus_koreensis	h2o_e,h_e,
-e lactobacillus_koreensis	microvirga_massiliensis	nh4_e,
-e nocardiopsis_sinuspersici	lactobacillus_koreensis	pi_e,
-e lactobacillus_koreensis	nocardiopsis_sinuspersici	gly_e,nh4_e,
-e mycobacterium_simiae	lactobacillus_kullabergensis	h_e,ala__D_e,
-e lactobacillus_kullabergensis	mycobacterium_simiae	
-e lactobacillus_kunkeei	pseudomonas_resinovorans	ala__L_e,asp__L_e,
-e pseudomonas_resinovorans	lactobacillus_kunkeei	h2o_e,h_e,
-e lactobacillus_kunkeei	simiduia_agarivorans	ala__L_e,asp__L_e,gly_e,
-e simiduia_agarivorans	lactobacillus_kunkeei	fe2_e,
-e pseudomonas_resinovorans	lactobacillus_kunkeei	h2o_e,h_e,
-e lactobacillus_kunkeei	pseudomonas_resinovorans	ala__L_e,asp__L_e,
-e simiduia_agarivorans	lactobacillus_kunkeei	fe2_e,
-e lactobacillus_kunkeei	simiduia_agarivorans	ala__L_e,asp__L_e,gly_e,
-e lactobacillus_lindneri	petrimonas_mucosa	acald_e,glu__L_e,
-e petrimonas_mucosa	lactobacillus_lindneri	h_e,pi_e,h2o_e,h2s_e,
-e petrimonas_mucosa	lactobacillus_lindneri	h_e,pi_e,h2o_e,h2s_e,
-e lactobacillus_lindneri	petrimonas_mucosa	acald_e,glu__L_e,
-e lactobacillus_mellifer	legionella_steelei	gly_e,tyr__L_e,cu2_e,
-e legionella_steelei	lactobacillus_mellifer	akg_e,ser__L_e,
-e legionella_steelei	lactobacillus_mellifer	akg_e,ser__L_e,
-e lactobacillus_mellifer	legionella_steelei	gly_e,tyr__L_e,cu2_e,
-e lactobacillus_nodensis	oceanicola_litoreus	h2o_e,gly_e,fe3_e,
-e oceanicola_litoreus	lactobacillus_nodensis	nh4_e,h2s_e,
-e oceanicola_litoreus	lactobacillus_nodensis	nh4_e,h2s_e,
-e lactobacillus_nodensis	oceanicola_litoreus	h2o_e,gly_e,fe3_e,
-e lactobacillus_parabrevis	leptospira_alstonii	h2o_e,asp__L_e,cgly_e,fe2_e,
-e leptospira_alstonii	lactobacillus_parabrevis	
-e lactobacillus_parabuchneri	sporosarcina_koreensis	nh4_e,asp__L_e,ala__D_e,cgly_e,
-e sporosarcina_koreensis	lactobacillus_parabuchneri	
-e lactobacillus_secaliphilus	sporosarcina_newyorkensis	asp__L_e,
-e sporosarcina_newyorkensis	lactobacillus_secaliphilus	nh4_e,
-e lactobacillus_secaliphilus	xanthomonas_oryzae	val__L_e,
-e xanthomonas_oryzae	lactobacillus_secaliphilus	
-e sporosarcina_newyorkensis	lactobacillus_secaliphilus	nh4_e,
-e lactobacillus_secaliphilus	sporosarcina_newyorkensis	asp__L_e,
-e streptomyces_aidingensis	lactobacillus_shenzhenensis	pi_e,h2s_e,ade_e,
-e lactobacillus_shenzhenensis	streptomyces_aidingensis	
-e lactobacillus_xiangfangensis	sulfurimonas_denitrificans	val__L_e,
-e sulfurimonas_denitrificans	lactobacillus_xiangfangensis	
-e lactobacillus_zymae	nocardia_jejuensis	h2o_e,asp__L_e,
-e nocardia_jejuensis	lactobacillus_zymae	urea_e,fum_e,
-e nocardia_jejuensis	lactobacillus_zymae	urea_e,fum_e,
-e lactobacillus_zymae	nocardia_jejuensis	h2o_e,asp__L_e,
-e lactococcus_piscium	polaromonas_naphthalenivorans	nh4_e,
-e polaromonas_naphthalenivorans	lactococcus_piscium	
-e nitratireductor_basaltis	prevotella_ruminicola	h2s_e,
-e prevotella_ruminicola	nitratireductor_basaltis	h2o_e,
-e prevotella_ruminicola	nitratireductor_basaltis	h2o_e,
-e nitratireductor_basaltis	prevotella_ruminicola	h2s_e,
-e paracoccus_aminophilus	pseudomonas_rhizosphaerae	h2o_e,
-e pseudomonas_rhizosphaerae	paracoccus_aminophilus	ade_e,
-e pseudomonas_rhizosphaerae	paracoccus_aminophilus	ade_e,
-e paracoccus_aminophilus	pseudomonas_rhizosphaerae	h2o_e,
-e parasutterella_excrementihominis	prevotella_loescheii	etoh_e,ura_e,h2s_e,
-e prevotella_loescheii	parasutterella_excrementihominis	fe2_e,
-e prevotella_loescheii	parasutterella_excrementihominis	fe2_e,
-e parasutterella_excrementihominis	prevotella_loescheii	etoh_e,ura_e,h2s_e,
-e pedobacter_luteus	prevotella_falsenii	h_e,gthox_e,h_e,gthox_e,
-e prevotella_falsenii	pedobacter_luteus	h2o_e,h2o_e,h2o2_e,h2o2_e,asp__L_e,asp__L_e,
-e prevotella_falsenii	pedobacter_luteus	h2o_e,h2o_e,h2o2_e,h2o2_e,asp__L_e,asp__L_e,
-e pedobacter_luteus	prevotella_falsenii	h_e,gthox_e,h_e,gthox_e,
-e phaeobacter_gallaeciensis	rhodopseudomonas_palustris	h2o_e,
-e rhodopseudomonas_palustris	phaeobacter_gallaeciensis	fe3_e,
